355	0.168605
356	0.168605
357	0.168605
358	0.168605
359	0.168605
360	0.168605
361	0.168605
362	0.168605
363	0.168605
364	0.168605
365	0.168605
366	0.168605
367	0.168605
368	0.168605
369	0.168605
370	0.168605
371	0.168605
372	0.168605
373	0.168605
374	0.168605
375	0.168605
376	0.168605
377	0.168605
378	0.168605
379	0.168605
380	0.168605
381	0.168605
382	0.168605
383	0.168605
384	0.168605
385	0.168605
386	0.168605
387	0.168605
388	0.168605
389	0.168605
390	0.168605
391	0.168605
392	0.168605
393	0.168605
394	0.168605
395	0.168605
396	0.168605
397	0.168605
398	0.168605
399	0.168605
400	0.168605
401	1.76037
402	1.76037
403	1.76037
404	1.76037
405	1.76037
406	1.76037
407	1.76037
408	1.76037
409	1.76037
410	1.76037
411	1.76037
412	1.76037
413	1.76037
414	1.76037
415	1.76037
416	1.76037
417	1.76037
418	1.76037
419	1.76037
420	1.76037
421	1.76037
422	1.76037
423	1.76037
424	1.76037
425	1.76037
426	1.76037
427	1.76037
428	1.76037
429	1.76037
430	1.76037
431	1.76037
432	1.76037
433	1.76037
434	1.76037
435	1.76037
436	1.76037
437	1.76037
438	1.76037
439	1.76037
440	1.76037
441	1.76037
442	1.76037
443	1.76037
444	1.76037
445	1.76037
446	1.76037
447	1.76037
448	1.76037
449	1.76037
450	1.76037
451	1.76037
452	1.76037
453	1.76037
454	1.76037
455	1.76037
456	1.76037
457	1.76037
458	1.76037
459	1.76037
460	1.76037
461	1.76037
462	1.76037
463	1.76037
464	1.76037
465	1.76037
466	1.76037
467	1.76037
468	1.76037
469	1.76037
470	1.76037
471	1.76037
472	1.76037
473	1.76037
474	1.76037
475	1.76037
476	1.76037
477	1.76037
478	1.76037
479	1.76037
480	1.76037
481	1.76037
482	1.76037
483	1.76037
484	1.76037
485	1.76037
486	1.76037
487	1.76037
488	1.76037
489	1.76037
490	1.76037
491	1.76037
492	1.76037
493	1.76037
494	1.76037
495	1.76037
496	1.76037
497	1.76037
498	1.76037
499	1.76037
500	1.76037
501	1.76037
502	1.76037
503	1.76037
504	1.76037
505	1.76037
506	1.76037
507	1.76037
508	1.76037
509	1.76037
510	1.76037
511	1.76037
512	1.76037
513	1.76037
514	1.76037
515	1.76037
516	1.76037
517	1.76037
518	1.76037
519	1.76037
520	1.76037
521	1.76037
522	1.76037
523	1.76037
524	1.76037
525	1.76037
526	1.76037
527	1.76037
528	1.76037
529	1.76037
530	1.76037
531	1.76037
532	1.76037
533	1.76037
534	1.76037
535	1.76037
536	1.76037
537	1.76037
538	1.76037
539	1.76037
540	1.76037
541	1.76037
542	1.76037
543	1.76037
544	1.76037
545	1.76037
546	1.76037
547	1.76037
548	1.76037
549	1.76037
550	1.76037
551	1.76037
552	1.76037
553	1.76037
554	1.76037
555	1.76037
556	1.76037
557	1.76037
558	1.76037
559	1.76037
560	1.76037
561	1.76037
562	1.76037
563	1.76037
564	1.76037
565	1.76037
566	1.76037
567	1.76037
568	1.76037
569	1.76037
570	1.76037
571	1.76037
572	1.76037
573	1.76037
574	1.76037
575	1.76037
576	1.76037
577	1.76037
578	1.76037
579	1.76037
580	1.76037
581	1.76037
582	1.76037
583	1.76037
584	1.76037
585	1.76037
586	1.76037
587	1.76037
588	1.76037
589	1.76037
590	1.76037
591	1.76037
592	1.76037
593	1.76037
594	1.76037
595	1.76037
596	1.76037
597	1.76037
598	1.76037
599	1.76037
600	1.76037
601	1.76037
602	0.168605
603	0.168605
604	0.168605
605	0.168605
606	0.168605
607	0.168605
608	0.168605
609	0.168605
610	0.168605
611	0.168605
612	0.168605
613	0.168605
614	0.168605
615	0.168605
616	0.168605
617	0.168605
618	0.168605
619	0.168605
620	0.168605
621	0.168605
622	0.168605
623	0.168605
624	0.168605
625	0.168605
626	0.168605
627	0.168605
628	0.168605
629	0.168605
630	0.168605
631	0.168605
632	0.168605
633	0.168605
634	0.168605
635	0.168605
636	0.168605
637	0.168605
638	0.168605
639	0.168605
640	0.168605
641	0.168605
642	0.168605
643	0.168605
644	0.168605
645	0.168605
646	0.168605
647	0.168605
648	0.168605
649	0.168605
650	0.168605
651	0.168605
652	0.168605
653	0.168605
654	0.168605
655	0.168605
656	0.168605
657	0.168605
658	0.168605
659	0.168605
660	0.168605
661	0.168605
662	0.168605
663	0.168605
664	0.168605
665	0.168605
666	0.168605
667	0.168605
668	0.168605
669	0.168605
670	0.168605
671	0.168605
672	0.168605
673	0.168605
674	0.168605
675	0.168605
676	0.168605
677	0.168605
678	0.168605
679	0.168605
680	0.168605
681	0.168605
682	0.168605
683	0.168605
684	0.168605
685	0.168605
686	0.168605
687	0.168605
688	0.168605
689	0.168605
690	0.168605
691	0.168605
692	0.168605
693	0.168605
694	0.168605
695	0.168605
696	0.168605
697	0.168605
698	0.168605
699	0.168605
700	0.168605
701	0.168605
702	0.168605
703	0.168605
704	0.168605
705	0.168605
706	0.168605
707	0.168605
708	0.168605
709	0.168605
710	0.168605
711	0.168605
712	0.168605
713	0.168605
714	0.168605
715	0.168605
716	0.168605
717	0.168605
718	0.168605
719	0.168605
720	0.168605
721	0.168605
722	0.168605
723	0.168605
724	0.168605
725	0.168605
726	0.168605
727	0.168605
728	0.168605
729	0.168605
730	0.168605
731	0.168605
732	0.168605
733	0.168605
734	0.168605
735	0.168605
736	0.168605
737	0.168605
738	0.168605
739	0.168605
740	0.168605
741	0.168605
742	0.168605
743	0.168605
744	0.168605
745	0.168605
746	0.168605
747	0.168605
748	0.168605
749	0.168605
750	0.168605
751	0.168605
752	0.168605
753	0.168605
754	0.168605
755	0.168605
756	0.168605
757	0.168605
758	0.168605
759	0.168605
760	0.168605
761	0.168605
762	0.168605
763	0.168605
764	0.168605
765	0.168605
766	0.168605
767	0.168605
768	0.168605
769	0.168605
770	0.168605
771	0.168605
772	0.168605
773	0.168605
774	0.168605
775	0.168605
776	0.168605
777	0.168605
778	0.168605
779	0.168605
780	0.168605
781	0.168605
782	0.168605
783	0.168605
784	0.168605
785	0.168605
786	0.168605
787	0.168605
788	0.168605
789	0.168605
790	0.168605
791	0.168605
792	0.168605
793	0.168605
794	0.168605
795	0.168605
796	0.168605
797	0.168605
798	0.168605
799	0.168605
800	0.168605
801	0.168605
802	0.168605
803	0.168605
804	0.168605
805	0.168605
806	0.168605
807	0.168605
808	0.168605
809	0.168605
810	0.168605
811	0.168605
812	0.168605
813	0.168605
814	0.168605
815	0.168605
816	0.168605
817	0.168605
818	0.168605
819	0.168605
820	0.168605
821	0.168605
822	0.168605
823	0.168605
824	0.168605
825	0.168605
826	0.168605
827	0.168605
828	0.168605
829	0.168605
830	0.168605
831	0.168605
832	0.168605
833	0.168605
834	0.168605
835	0.168605
836	0.168605
837	0.168605
838	0.168605
839	0.168605
840	0.168605
841	0.168605
842	0.168605
843	0.168605
844	0.168605
845	0.168605
846	0.168605
847	0.168605
848	0.168605
849	0.168605
850	0.168605
851	0.168605
852	0.168605
853	0.168605
854	0.168605
855	0.168605
856	0.168605
857	0.168605
858	0.168605
859	0.168605
860	0.168605
861	0.168605
862	0.168605
863	0.168605
864	0.168605
865	0.168605
866	0.168605
867	0.168605
868	0.168605
869	0.168605
870	0.168605
871	0.168605
872	0.168605
873	0.168605
874	0.168605
875	0.168605
876	0.168605
877	0.168605
878	0.168605
879	0.168605
880	0.168605
881	0.168605
882	0.168605
883	0.168605
884	0.168605
885	0.168605
886	0.168605
887	0.168605
888	0.168605
889	0.168605
890	0.168605
891	0.168605
892	0.168605
893	0.168605
894	0.168605
895	0.168605
896	0.168605
897	0.168605
898	0.168605
899	0.168605
900	0.168605
901	0.168605
902	0.168605
903	0.168605
904	0.168605
905	0.168605
906	0.168605
907	0.168605
908	0.168605
909	0.168605
910	0.168605
911	0.168605
912	0.168605
913	0.168605
914	0.168605
915	0.168605
916	0.168605
917	0.168605
918	0.168605
919	0.168605
920	0.168605
921	0.168605
922	0.168605
923	0.168605
924	0.168605
925	0.168605
926	0.168605
927	0.168605
928	0.168605
929	0.168605
930	0.168605
931	0.168605
932	0.168605
933	0.168605
934	0.168605
935	0.168605
936	0.168605
937	0.168605
938	0.168605
939	0.168605
940	0.168605
941	0.168605
942	0.168605
943	0.168605
944	0.168605
945	0.168605
946	0.168605
947	0.168605
948	0.168605
949	0.168605
950	0.168605
951	0.168605
952	0.168605
953	0.168605
954	0.168605
955	0.168605
956	0.168605
957	0.168605
958	0.168605
959	0.168605
960	0.168605
961	0.168605
962	0.168605
963	0.168605
964	0.168605
965	0.168605
966	0.168605
967	0.168605
968	0.168605
969	0.168605
970	0.168605
971	0.168605
972	0.168605
973	0.168605
974	0.168605
975	0.168605
976	0.168605
977	0.168605
978	0.168605
979	0.168605
980	0.168605
981	0.168605
982	0.168605
983	0.168605
984	0.168605
985	0.168605
986	0.168605
987	0.168605
988	0.168605
989	0.168605
990	0.168605
991	0.168605
992	0.168605
993	0.168605
994	0.168605
995	0.168605
996	0.168605
997	0.168605
998	0.168605
999	0.168605
1000	0.168605
